WO_NUMBER,WO_CREATEDATE,WO_COMPLETEDATE,WO_DESC,WO_TYPE,WO_TYPEDESC,WO_CUSTOMERNUMBER,SALES_CLASS,SERVICEADDRESSSTREETNUMBER,ServiceAddressStreetName,Year,Month,Zip
50838,1/20/10,1/25/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601577300,CITY RESIDENTIAL,16XX,INVERNESS ST,2010,1,48221-3106
676165,9/3/10,9/14/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,900528303,CITY RESIDENTIAL,96XX,E GRIXDALE,2010,9,48203-2166
50837,1/20/10,1/25/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601570300,CITY RESIDENTIAL,16XX,INVERNESS ST,2010,1,48221-3106
50836,1/20/10,1/25/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601569300,CITY RESIDENTIAL,16XX,INVERNESS ST,2010,1,48221-3107
816884,10/26/10,10/27/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601567301,CITY RESIDENTIAL,15XX,LOG CABIN ST,2010,10,48238-1551
816883,10/26/10,10/27/10,VOID,318,CC TURN-OFF NON-PAYMENT,1601555303,CITY OF DETROIT,15XX,LOG CABIN ST,2010,10,48238-1551
50834,1/20/10,1/22/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601554300,CITY RESIDENTIAL,15XX,LOG CABIN ST,2010,1,48238-1500
676166,9/3/10,9/14/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,900542300,CITY RESIDENTIAL,18XX,GREELEY ST,2010,9,48203-2473
50832,1/20/10,1/22/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601539301,CITY RESIDENTIAL,15XX,LOG CABIN ST,2010,1,48238-1551
50831,1/20/10,1/22/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601537300,CITY RESIDENTIAL,15XX,LOG CABIN ST,2010,1,48238-1551
697375,9/20/10,9/30/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601528300,CITY COMMERCIAL,22XX,PURITAN ST,2010,9,48238-1554
50830,1/20/10,1/22/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601513300,CITY RESIDENTIAL,16XX,LOG CABIN ST,2010,1,48203-2553
676167,9/3/10,9/16/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,900554301,CITY RESIDENTIAL,19XX,RIOPELLE ST,2010,9,48203-1250
50829,1/20/10,1/22/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601501300,CITY RESIDENTIAL,16XX,LOG CABIN ST,2010,1,48203-2554
697373,9/20/10,9/22/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601499300,CITY RESIDENTIAL,16XX,LOG CABIN ST,2010,9,48203-2554
50828,1/20/10,1/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601496300,CITY RESIDENTIAL,16XX,LOG CABIN ST,2010,1,48203-2554
50827,1/20/10,1/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601493300,CITY RESIDENTIAL,17XX,LOG CABIN ST,2010,1,48203-2556
697370,9/20/10,9/29/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601491300,CITY RESIDENTIAL,16XX,INVERNESS ST,2010,9,48221-3108
697369,9/20/10,9/29/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601480300,CITY RESIDENTIAL,16XX,INVERNESS ST,2010,9,48221-3108
676168,9/3/10,9/16/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,900570302,CITY RESIDENTIAL,18XX,RIOPELLE ST,2010,9,48203-2156
50826,1/20/10,1/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601478302,CITY RESIDENTIAL,16XX,INVERNESS ST,2010,1,48221-3108
697368,9/20/10,9/29/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601476300,CITY RESIDENTIAL,16XX,INVERNESS ST,2010,9,48221-3108
50825,1/20/10,1/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601473301,CITY RESIDENTIAL,16XX,INVERNESS ST,2010,1,48221-3109
676170,9/3/10,9/17/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,900600301,CITY RESIDENTIAL,36XX,WORCHESTER PL,2010,9,48203-2262
50824,1/20/10,1/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601472300,CITY RESIDENTIAL,16XX,INVERNESS ST,2010,1,48221-3108
50823,1/20/10,1/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601470300,CITY RESIDENTIAL,16XX,INVERNESS ST,2010,1,48221-3108
676173,9/3/10,9/16/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,900621301,CITY RESIDENTIAL,19XX,ORLEANS ST,2010,9,48203-1347
697367,9/20/10,9/29/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601467300,CITY RESIDENTIAL,16XX,INVERNESS ST,2010,9,48221-3109
50822,1/20/10,1/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601465300,CITY RESIDENTIAL,16XX,INVERNESS ST,2010,1,48221-3109
697365,9/20/10,9/29/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601454301,CITY RESIDENTIAL,16XX,INVERNESS ST,2010,9,48221-3111
50821,1/20/10,1/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601447300,CITY RESIDENTIAL,16XX,INVERNESS ST,2010,1,48221-3111
50820,1/20/10,1/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601441300,CITY RESIDENTIAL,16XX,INVERNESS ST,2010,1,48221-3111
50819,1/20/10,1/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601437300,CITY RESIDENTIAL,16XX,INVERNESS ST,2010,1,48221-3111
739426,9/29/10,10/6/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601433300,CITY RESIDENTIAL,16XX,BAYLIS ST,2010,10,48221-3103
835696,11/10/10,11/17/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,900623301,CITY RESIDENTIAL,51XX,E LONGWOOD AVE,2010,11,48203-2249
369225,5/20/10,6/7/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601422300,CITY RESIDENTIAL,16XX,BAYLIS ST,2010,6,48221-3103
816882,10/26/10,10/27/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601414300,CITY RESIDENTIAL,16XX,BAYLIS ST,2010,10,48221-3104
333091,5/6/10,5/12/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,900628300,CITY RESIDENTIAL,21XX,W PARKHURST,2010,5,48203-2213
50817,1/20/10,1/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601401300,CITY RESIDENTIAL,16XX,BAYLIS ST,2010,1,48221-3105
50816,1/20/10,1/22/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601390300,CITY RESIDENTIAL,16XX,LOG CABIN ST,2010,1,48203-2637
697363,9/20/10,9/22/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601378300,CITY RESIDENTIAL,16XX,LOG CABIN ST,2010,9,48203-2640
697361,9/20/10,9/22/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601374300,CITY RESIDENTIAL,16XX,LOG CABIN ST,2010,9,48203-2542
369221,5/20/10,6/8/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601368300,CITY RESIDENTIAL,16XX,LOG CABIN ST,2010,6,48203-2541
676175,9/3/10,9/17/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,900640300,CITY RESIDENTIAL,15XX,W PARKHURST,2010,9,48203-2213
369220,5/20/10,6/3/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601342300,CITY RESIDENTIAL,19XX,GENEVA ST,2010,6,48203-2650
155828,3/4/10,3/5/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,900643300,CITY RESIDENTIAL,13XX,W PARKHURST,2010,3,48203-2214
369219,5/20/10,6/3/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601335300,CITY RESIDENTIAL,19XX,GENEVA ST,2010,6,48203-2651
369217,5/20/10,6/3/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601326300,CITY RESIDENTIAL,20XX,GENEVA ST,2010,6,48203-2650
50815,1/20/10,1/25/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601316300,CITY RESIDENTIAL,19XX,BRIGHTON ST,2010,1,48203-2565
369216,5/20/10,6/3/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601313300,CITY RESIDENTIAL,19XX,BRIGHTON ST,2010,6,48203-2565
155829,3/4/10,3/9/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,900652300,CITY RESIDENTIAL,10XX,W PARKHURST,2010,3,48203-2213
816881,10/26/10,11/5/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601301300,CITY RESIDENTIAL,19XX,GROVE ST,2010,11,48203-2569
816880,10/26/10,11/4/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601281300,CITY CHURCH,19XX,PURITAN ST,2010,11,48203-2671
369212,5/20/10,6/3/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601223300,CITY RESIDENTIAL,19XX,LOUISE ST,2010,6,48203-2647
739423,9/29/10,10/7/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601220300,CITY RESIDENTIAL,19XX,LOUISE ST,2010,10,48203-2646
369211,5/20/10,6/3/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601218300,CITY RESIDENTIAL,19XX,LOUISE ST,2010,6,48203-2647
739422,9/29/10,10/7/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601216300,CITY RESIDENTIAL,19XX,LOUISE ST,2010,10,48203-2646
369210,5/20/10,6/3/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601214300,CITY RESIDENTIAL,20XX,LOUISE ST,2010,6,48203-2646
369209,5/20/10,6/3/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601207300,CITY RESIDENTIAL,16XX,LOG CABIN ST,2010,6,48203-2617
697356,9/20/10,9/22/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601203300,CITY RESIDENTIAL,16XX,LOG CABIN ST,2010,9,48203-2681
369208,5/20/10,6/3/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601202300,CITY RESIDENTIAL,16XX,LOG CABIN ST,2010,6,48203-2619
369207,5/20/10,6/3/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601201300,CITY RESIDENTIAL,16XX,LOG CABIN ST,2010,6,48203-2618
676176,9/3/10,9/10/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,900680300,CITY RESIDENTIAL,13XX,W DAKOTA,2010,9,48203-2208
816877,10/26/10,11/5/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601175300,CITY RESIDENTIAL,15XX,WABASH ST,2010,11,48238-1536
697355,9/20/10,9/23/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601171300,CITY RESIDENTIAL,15XX,WABASH ST,2010,9,48238-1536
50814,1/20/10,1/25/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601168300,CITY RESIDENTIAL,15XX,WABASH ST,2010,1,48238-1535
50813,1/20/10,1/22/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601161301,CITY RESIDENTIAL,20XX,PILGRIM ST,2010,1,48238-1527
369206,5/20/10,6/3/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601157300,CITY RESIDENTIAL,20XX,PILGRIM ST,2010,6,48238-1527
50812,1/20/10,1/22/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601154301,CITY RESIDENTIAL,20XX,PILGRIM ST,2010,1,48238-1528
333092,5/6/10,5/12/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,900684300,CITY RESIDENTIAL,11XX,W DAKOTA,2010,5,48203-2208
50811,1/20/10,1/22/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601126300,CITY RESIDENTIAL,15XX,IDAHO ST,2010,1,48238-1523
816876,10/26/10,11/3/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601112300,CITY RESIDENTIAL,15XX,IDAHO ST,2010,11,48238-1524
50809,1/20/10,2/4/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601086301,CITY RESIDENTIAL,15XX,WABASH ST,2010,2,48238-1532
369205,5/20/10,6/2/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601059300,CITY RESIDENTIAL,15XX,WABASH ST,2010,6,48238-1534
369204,5/20/10,6/2/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601058300,CITY RESIDENTIAL,15XX,WABASH ST,2010,6,48238-1533
697350,9/20/10,9/23/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601057300,CITY RESIDENTIAL,15XX,WABASH ST,2010,9,48238-1534
369203,5/20/10,6/2/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601053300,CITY RESIDENTIAL,15XX,WABASH ST,2010,6,48238-1533
369202,5/20/10,6/2/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601052300,CITY RESIDENTIAL,15XX,WABASH ST,2010,6,48238-1534
163941,3/9/10,3/11/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,900699300,CITY RESIDENTIAL,50XX,W DAKOTA,2010,3,48203-2208
333093,5/6/10,5/12/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,900700300,CITY RESIDENTIAL,44XX,W DAKOTA,2010,5,48203-2208
50808,1/20/10,2/4/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601046300,CITY RESIDENTIAL,15XX,WABASH ST,2010,2,48238-1534
369200,5/20/10,6/2/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601045300,CITY RESIDENTIAL,15XX,WABASH ST,2010,6,48238-1533
816874,10/26/10,11/5/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601044300,CITY RESIDENTIAL,15XX,WABASH ST,2010,11,48238-1534
369199,5/20/10,6/2/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1601035300,CITY RESIDENTIAL,15XX,WABASH ST,2010,6,48238-1533
700836,9/21/10,9/21/10,VOID,318,CC TURN-OFF NON-PAYMENT,1600997300,CITY RESIDENTIAL,15XX,14TH ST,2010,9,48238-1519
333094,5/6/10,5/12/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,900703300,CITY OF DETROIT,26XX,W DAKOTA,2010,5,48203-2208
700835,9/21/10,9/21/10,VOID,318,CC TURN-OFF NON-PAYMENT,1600982300,CITY RESIDENTIAL,15XX,14TH ST,2010,9,48238-1520
700834,9/21/10,9/21/10,VOID,318,CC TURN-OFF NON-PAYMENT,1600977301,CITY RESIDENTIAL,15XX,14TH ST,2010,9,48238-1521
50807,1/20/10,2/4/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1600973300,CITY RESIDENTIAL,15XX,14TH ST,2010,2,48238-1520
739417,9/29/10,10/12/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1600884301,CITY RESIDENTIAL,19XX,PILGRIM ST,2010,10,48238-1525
369192,5/20/10,6/2/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1600882300,CITY RESIDENTIAL,19XX,PILGRIM ST,2010,6,48238-1525
369190,5/20/10,6/2/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1600877301,CITY RESIDENTIAL,16XX,LAWTON ST,2010,6,48221-3149
739416,9/29/10,10/4/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1600846301,CITY RESIDENTIAL,15XX,TULLER ST,2010,10,48238-1239
700832,9/21/10,9/21/10,VOID,318,CC TURN-OFF NON-PAYMENT,1600837300,CITY FIRELINES COMM,74XX,PURITAN ST,2010,9,48238-1208
369188,5/20/10,6/1/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1600819301,CITY RESIDENTIAL,19XX,LOUISE ST,2010,6,48203-2647
50802,1/20/10,1/22/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1600778301,CITY RESIDENTIAL,16XX,WILDEMERE ST,2010,1,48221-3158
369187,5/20/10,6/1/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1600774303,CITY RESIDENTIAL,15XX,FAIRFIELD ST,2010,6,48238-1448
676178,9/3/10,9/10/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,900720300,CITY RESIDENTIAL,52XX,W ARIZONA ST,2010,9,48203-2204
50801,1/20/10,1/22/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1600759305,CITY RESIDENTIAL,15XX,HOLMUR ST,2010,1,48238-1306
739414,9/29/10,10/4/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1600746305,CITY RESIDENTIAL,15XX,LOG CABIN ST,2010,10,48238-1551
697342,9/20/10,9/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1600713302,CITY RESIDENTIAL,15XX,TURNER ST,2010,9,48238-1244
816872,10/26/10,10/27/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1600673301,CITY RESIDENTIAL,16XX,MUIRLAND ST,2010,10,48221-3010
50797,1/20/10,1/22/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1600641301,CITY RESIDENTIAL,16XX,LOG CABIN ST,2010,1,48203-2554
369185,5/20/10,5/27/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1600629303,CITY RESIDENTIAL,15XX,BAYLIS ST,2010,5,48238-1557
369184,5/20/10,5/26/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1600616302,CITY RESIDENTIAL,15XX,LA SALLE BLVD,2010,5,48238-1415
700831,9/21/10,9/21/10,VOID,318,CC TURN-OFF NON-PAYMENT,1600593301,CITY RESIDENTIAL,15XX,QUINCY ST,2010,9,48238-1318
50796,1/20/10,1/22/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1600588301,CITY RESIDENTIAL,16XX,FAIRFIELD ST,2010,1,48221-3005
700830,9/21/10,9/21/10,VOID,318,CC TURN-OFF NON-PAYMENT,1600540301,CITY RESIDENTIAL,15XX,MONICA ST,2010,9,48238-1323
50795,1/20/10,1/22/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1600518301,CITY RESIDENTIAL,16XX,LOG CABIN ST,2010,1,48203-2552
700829,9/21/10,9/21/10,VOID,318,CC TURN-OFF NON-PAYMENT,1600463301,CITY RESIDENTIAL,15XX,PRINCETON ST,2010,9,48238-1436
155833,3/4/10,3/5/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,900729300,CITY RESIDENTIAL,2XX,W ARIZONA ST,2010,3,48203-2204
700828,9/21/10,9/21/10,VOID,318,CC TURN-OFF NON-PAYMENT,1600448301,CITY RESIDENTIAL,15XX,WILDEMERE ST,2010,9,48238-1439
369181,5/20/10,5/26/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1600441302,CITY RESIDENTIAL,15XX,LA SALLE BLVD,2010,5,48238-1413
739412,9/29/10,10/4/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1600439301,CITY RESIDENTIAL,15XX,LA SALLE BLVD,2010,10,48238-1413
369180,5/20/10,5/27/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1600421301,CITY RESIDENTIAL,15XX,MUIRLAND ST,2010,5,48238-2113
50794,1/20/10,1/22/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1600353302,CITY RESIDENTIAL,15XX,STOEPEL ST,2010,1,48238-1338
697336,9/20/10,9/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1600349302,CITY RESIDENTIAL,16XX,NORMANDY ST,2010,9,48221-3138
676179,9/3/10,9/13/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,900753303,CITY RESIDENTIAL,23XX,WORCHESTER PL,2010,9,48203-2262
739411,9/29/10,10/6/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1600343301,CITY RESIDENTIAL,16XX,NORMANDY ST,2010,10,48221-3138
697335,9/20/10,9/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1600319301,CITY RESIDENTIAL,16XX,DEXTER AVE,2010,9,48221-3002
676180,9/3/10,9/10/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,900756300,CITY RESIDENTIAL,21XX,WORCHESTER PL,2010,9,48203-2261
739410,9/29/10,10/6/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1600314301,CITY RESIDENTIAL,64XX,GLOBE ST,2010,10,48238-1340
700827,9/21/10,9/21/10,VOID,318,CC TURN-OFF NON-PAYMENT,1600306301,CITY RESIDENTIAL,15XX,PETOSKEY AVE,2010,9,48238-1324
697333,9/20/10,9/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1600274301,CITY RESIDENTIAL,15XX,WABASH ST,2010,9,48238-1533
369177,5/20/10,5/26/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1600211301,CITY RESIDENTIAL,16XX,INVERNESS ST,2010,5,48221-3107
739409,9/29/10,10/6/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1600207301,CITY RESIDENTIAL,16XX,NORMANDY ST,2010,10,48221-3138
697332,9/20/10,9/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1600203301,CITY RESIDENTIAL,15XX,TULLER ST,2010,9,48238-1239
697331,9/20/10,9/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1600169302,CITY RESIDENTIAL,15XX,PETOSKEY AVE,2010,9,48238-1325
369172,5/20/10,5/26/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1600166302,CITY RESIDENTIAL,16XX,INVERNESS ST,2010,5,48221-3109
697330,9/20/10,9/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1600148301,CITY RESIDENTIAL,16XX,WILDEMERE ST,2010,9,48221-3161
739408,9/29/10,10/4/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1600146301,CITY RESIDENTIAL,16XX,LAWTON ST,2010,10,48221-3181
816871,10/26/10,11/4/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1600133301,CITY RESIDENTIAL,16XX,LA SALLE AVE,2010,11,48221-3114
816870,10/26/10,10/27/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1600082301,CITY RESIDENTIAL,16XX,WILDEMERE ST,2010,10,48221-3161
369169,5/20/10,5/26/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1600071301,CITY RESIDENTIAL,15XX,MUIRLAND ST,2010,5,48238-1430
203,1/5/10,1/6/10,COMPLETE,324,CC NON-RESIDENTIAL SHUT,1503919300,CITY RESIDENTIAL,23XX,HIGHLAND ST,2010,1,48206-1234
155834,3/4/10,3/5/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,900767300,CITY RESIDENTIAL,16XX,WORCHESTER PL,2010,3,48203-2262
835700,11/10/10,11/17/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,900768300,CITY RESIDENTIAL,15XX,WORCHESTER PL,2010,11,48203-2262
835764,11/10/10,11/15/10,COMPLETE,324,CC NON-RESIDENTIAL SHUT,1502442300,CITY RESIDENTIAL,15XX,GLYNN CT,2010,11,48206-1710
636968,8/12/10,8/17/10,COMPLETE,324,CC NON-RESIDENTIAL SHUT,1501759300,CITY RESIDENTIAL,25XX,LONGFELLOW ST,2010,8,48206-2056
806448,10/19/10,10/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1501332301,CITY RESIDENTIAL,25XX,EDISON ST,2010,10,48206-2045
806445,10/19/10,10/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1501320300,CITY RESIDENTIAL,93XX,LA SALLE BLVD,2010,10,48206-2025
806444,10/19/10,10/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1501310300,CITY RESIDENTIAL,74XX,ATKINSON ST,2010,10,48202-1517
806443,10/19/10,10/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1501296300,CITY RESIDENTIAL,85XX,ATKINSON ST,2010,10,48202-1520
806442,10/19/10,10/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1501250300,CITY RESIDENTIAL,14XX,ATKINSON ST,2010,10,48206-2004
806441,10/19/10,10/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1501238300,CITY RESIDENTIAL,14XX,ATKINSON ST,2010,10,48206-2005
806440,10/19/10,10/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1501231300,CITY RESIDENTIAL,15XX,ATKINSON ST,2010,10,48206-2004
806439,10/19/10,10/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1501229300,CITY RESIDENTIAL,15XX,ATKINSON ST,2010,10,48206-2005
806437,10/19/10,10/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1501202300,CITY RESIDENTIAL,16XX,ATKINSON ST,2010,10,48206-2006
806436,10/19/10,10/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1501201300,CITY RESIDENTIAL,17XX,ATKINSON ST,2010,10,48206-2007
12905,1/11/10,1/20/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1501145302,CITY RESIDENTIAL,76XX,CLAIRMOUNT ST,2010,1,48202-1527
12904,1/11/10,1/19/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1501141302,CITY RESIDENTIAL,80XX,CLAIRMOUNT ST,2010,1,48202-1529
12903,1/11/10,1/20/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1501131300,CITY COMMERCIAL,90XX,CLAIRMOUNT ST,2010,1,48202-1530
12902,1/11/10,1/19/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1501129305,CITY RESIDENTIAL,90XX,3RD ST,2010,1,48202-1505
12901,1/11/10,1/19/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1501113300,CITY RESIDENTIAL,26XX,ATKINSON ST,2010,1,48202-1516
12900,1/11/10,1/19/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1501096300,CITY RESIDENTIAL,16XX,ATKINSON ST,2010,1,48202-1515
12899,1/11/10,1/19/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1501090300,CITY RESIDENTIAL,63XX,ATKINSON ST,2010,1,48202-1518
12898,1/11/10,1/19/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1501079300,CITY RESIDENTIAL,68XX,ATKINSON ST,2010,1,48202-1517
806434,10/19/10,10/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1501076300,CITY RESIDENTIAL,70XX,ATKINSON ST,2010,10,48202-1518
12897,1/11/10,1/20/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1501067300,CITY RESIDENTIAL,11XX,CLAIRMOUNT ST,2010,1,48202-1532
806433,10/19/10,10/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1501059300,CITY RESIDENTIAL,12XX,CLAIRMOUNT ST,2010,10,48202-1532
806432,10/19/10,10/21/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1501058300,CITY RESIDENTIAL,12XX,CLAIRMOUNT ST,2010,10,48202-1531
12896,1/11/10,1/19/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1501038300,CITY RESIDENTIAL,15XX,CLAIRMOUNT ST,2010,1,48206-2012
12895,1/11/10,1/19/10,COMPLETE,318,CC TURN-OFF NON-PAYMENT,1501030300,CITY RESIDENTIAL,15XX,CLAIRMOUNT ST,2010,1,48206-2012
